t_rel_s,ros_time_abs_s,p1_x_m,p1_y_m,p1_z_m,p2_x_m,p2_y_m,p2_z_m,p3_x_m,p3_y_m,p3_z_m,p4_x_m,p4_y_m,p4_z_m
1.549959421157837,1776314579.6381917,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777
1.5998761653900146,1776314579.6881084,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777
1.6500647068023682,1776314579.738297,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777
1.699995756149292,1776314579.788228,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777
1.7499706745147705,1776314579.838203,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777
1.7999603748321533,1776314579.8881927,-1500.584410629336,-0.9458419122422019,5.662723784984314,-1499.3269980385996,-0.8503228072273444,6.478923043916913,-1500.7187518162084,0.3824935617122013,6.757608077489801,-1499.3239141375004,0.10843954252441328,5.661661976046125
1.849992275238037,1776314579.9382246,-1500.584410629336,-0.9458419122422019,5.662723784984314,-1499.3269980385996,-0.8503228072273444,6.478923043916913,-1500.7187518162084,0.3824935617122013,6.757608077489801,-1499.3239141375004,0.10843954252441328,5.661661976046125
1.9000041484832764,1776314579.9882364,-1500.584410629336,-0.9458419122422019,5.662723784984314,-1499.3269980385996,-0.8503228072273444,6.478923043916913,-1500.7187518162084,0.3824935617122013,6.757608077489801,-1499.3239141375004,0.10843954252441328,5.661661976046125
1.9499626159667969,1776314580.038195,-1500.584410629336,-0.9458419122422019,5.662723784984314,-1499.3269980385996,-0.8503228072273444,6.478923043916913,-1500.7187518162084,0.3824935617122013,6.757608077489801,-1499.3239141375004,0.10843954252441328,5.661661976046125
2.0000264644622803,1776314580.0882587,-1500.584410629336,-0.9458419122422019,5.662723784984314,-1499.3269980385996,-0.8503228072273444,6.478923043916913,-1500.7187518162084,0.3824935617122013,6.757608077489801,-1499.3239141375004,0.10843954252441328,5.661661976046125
2.0499107837677,1776314580.138143,-1500.5798011027196,-0.9402103278630949,5.664029069497758,-1499.3329164263705,-0.8472220270305075,6.4857256503826335,-1500.7126071527066,0.3773641975257601,6.742831789592068,-1499.3275223714325,0.11136105714821547,5.6631849433907915
2.0999324321746826,1776314580.1881647,-1500.5773889540606,-0.9370881613379404,5.664644121097922,-1499.3361965795434,-0.8454009426614628,6.489279525017825,-1500.7092864295719,0.3745577256215447,6.73517920498794,-1499.3296144165206,0.11288098640540026,5.663927457398535
2.149970769882202,1776314580.238203,-1500.5773889540606,-0.9370881613379404,5.664644121097922,-1499.3361965795434,-0.8454009426614628,6.489279525017825,-1500.7092864295719,0.3745577256215447,6.73517920498794,-1499.3296144165206,0.11288098640540026,5.663927457398535
2.199967384338379,1776314580.2881997,-1500.5773889540606,-0.9370881613379404,5.664644121097922,-1499.3361965795434,-0.8454009426614628,6.489279525017825,-1500.7092864295719,0.3745577256215447,6.73517920498794,-1499.3296144165206,0.11288098640540026,5.663927457398535
2.2499935626983643,1776314580.3382258,-1500.5773889540606,-0.9370881613379404,5.664644121097922,-1499.3361965795434,-0.8454009426614628,6.489279525017825,-1500.7092864295719,0.3745577256215447,6.73517920498794,-1499.3296144165206,0.11288098640540026,5.663927457398535
2.300062656402588,1776314580.388295,-1500.5748679240157,-0.9337728040673248,5.665228677596672,-1499.33971122704,-0.8434038147164945,6.492927211412196,-1500.7058223318681,0.3716040304291364,6.7273669644961025,-1499.331917080581,0.11444732254487397,5.664659750126649
2.3499674797058105,1776314580.4381998,-1500.568808315934,-0.9256766016300998,5.666435303167714,-1499.348458940086,-0.8383242222100381,6.5014599373625,-1500.6976251603478,0.36443345366130164,6.709284108174479,-1499.3375498448743,0.11811760601815663,5.66627847380322
2.4000020027160645,1776314580.4882343,-1500.568808315934,-0.9256766016300998,5.666435303167714,-1499.348458940086,-0.8383242222100381,6.5014599373625,-1500.6976251603478,0.36443345366130164,6.709284108174479,-1499.3375498448743,0.11811760601815663,5.66627847380322
2.450003147125244,1776314580.5382354,-1500.568808315934,-0.9256766016300998,5.666435303167714,-1499.348458940086,-0.8383242222100381,6.5014599373625,-1500.6976251603478,0.36443345366130164,6.709284108174479,-1499.3375498448743,0.11811760601815663,5.66627847380322
2.500023365020752,1776314580.5882556,-1500.568808315934,-0.9256766016300998,5.666435303167714,-1499.348458940086,-0.8383242222100381,6.5014599373625,-1500.6976251603478,0.36443345366130164,6.709284108174479,-1499.3375498448743,0.11811760601815663,5.66627847380322
2.5499844551086426,1776314580.6382167,-1500.568808315934,-0.9256766016300998,5.666435303167714,-1499.348458940086,-0.8383242222100381,6.5014599373625,-1500.6976251603478,0.36443345366130164,6.709284108174479,-1499.3375498448743,0.11811760601815663,5.66627847380322
2.599945068359375,1776314580.6881773,-1500.5604828143746,-0.9135790811371404,5.667858425080964,-1499.3618910846894,-0.830338428612084,6.5134496823006875,-1500.68603199259,0.3538333642889323,6.68441857423138,-1499.3453277257006,0.12329757445324925,5.668370641482315
2.6499905586242676,1776314580.7382228,-1500.5604828143746,-0.9135790811371404,5.667858425080964,-1499.3618910846894,-0.830338428612084,6.5134496823006875,-1500.68603199259,0.3538333642889323,6.68441857423138,-1499.3453277257006,0.12329757445324925,5.668370641482315
2.6999988555908203,1776314580.7882311,-1500.5604828143746,-0.9135790811371404,5.667858425080964,-1499.3618910846894,-0.830338428612084,6.5134496823006875,-1500.68603199259,0.3538333642889323,6.68441857423138,-1499.3453277257006,0.12329757445324925,5.668370641482315
2.749969005584717,1776314580.8382013,-1500.5604828143746,-0.9135790811371404,5.667858425080964,-1499.3618910846894,-0.830338428612084,6.5134496823006875,-1500.68603199259,0.3538333642889323,6.68441857423138,-1499.3453277257006,0.12329757445324925,5.668370641482315
